Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
84,1267222,Netherlands Eredivisie,2021/2022,2021-10-24 07:15:00,10,Twente,NEC,1,2,3,['58'],"['50', '76']",1.8,3.5,3.87,1.72,2.0,1.66,2.2
85,1267224,Netherlands Eredivisie,2021/2022,2021-10-24 09:30:00,10,Cambuur,Feyenoord,2,3,5,"['23', '50']","['25', '45', '58']",4.62,3.82,1.61,1.4,2.75,1.47,2.65
86,1267226,Netherlands Eredivisie,2021/2022,2021-10-24 09:30:00,10,Vitesse,Go Ahead Eagles,1,2,3,['3'],"['53', '90+1']",1.37,4.48,6.8,1.52,2.35,1.6,2.3
87,1267227,Netherlands Eredivisie,2021/2022,2021-10-24 11:45:00,10,Ajax,PSV,5,0,5,"['19', '56', '66', '76', '90+2']",[],1.61,3.82,4.62,1.45,2.55,1.53,2.45
88,1267225,Netherlands Eredivisie,2021/2022,2021-10-24 15:00:00,10,Groningen,AZ,2,0,2,"['20', '71']",[],3.7,3.74,1.92,1.72,2.1,1.72,2.1
89,1267232,Netherlands Eredivisie,2021/2022,2021-10-30 11:30:00,11,PSV,Twente,5,2,7,"['14', '27', '54', '58', '63']","['13', '44']",1.31,4.9,7.75,1.55,2.31,1.93,1.83
90,1267229,Netherlands Eredivisie,2021/2022,2021-10-30 13:45:00,11,Heracles,Ajax,0,0,0,[],[],10.92,6.69,1.24,1.36,2.99,1.78,1.9
91,1267231,Netherlands Eredivisie,2021/2022,2021-10-30 15:00:00,11,Heerenveen,Vitesse,1,2,3,['45+2'],"['55', '90+2']",2.39,3.6,2.75,1.7,2.13,1.55,2.3
92,1267228,Netherlands Eredivisie,2021/2022,2021-10-30 16:00:00,11,AZ,PEC Zwolle,3,2,5,"['14', '38', '52']","['5', '13']",1.25,6.15,10.5,1.5,2.48,1.95,1.78
93,1267233,Netherlands Eredivisie,2021/2022,2021-10-31 08:15:00,11,Sparta Rotterdam,Feyenoord,0,1,1,[],['90+2'],5.2,4.5,1.59,1.53,2.38,1.58,2.32
94,1267234,Netherlands Eredivisie,2021/2022,2021-10-31 10:30:00,11,NEC,Groningen,3,0,3,"['45+1', '55', '90+2']",[],2.5,3.4,2.8,1.99,1.91,1.73,2.07
95,1267235,Netherlands Eredivisie,2021/2022,2021-10-31 12:45:00,11,RKC Waalwijk,Cambuur,0,1,1,[],['63'],2.45,3.5,2.62,1.62,2.15,1.49,2.55
96,1267236,Netherlands Eredivisie,2021/2022,2021-10-31 12:45:00,11,Utrecht,Willem II,5,1,6,"['10', '25', '67', '83', '90+2']",['35'],1.36,4.5,8.5,1.57,2.3,1.74,2.04
97,1267230,Netherlands Eredivisie,2021/2022,2021-10-31 16:00:00,11,Go Ahead Eagles,Fortuna Sittard,4,3,7,"['53', '61', '82', '89']","['11', '18', '55']",2.05,3.5,3.4,1.7,2.13,1.66,2.17
98,1267237,Netherlands Eredivisie,2021/2022,2021-11-05 16:00:00,12,Twente,Heracles,1,0,1,['5'],[],2.15,3.35,3.15,1.75,1.91,1.68,2.05
99,1267238,Netherlands Eredivisie,2021/2022,2021-11-06 14:45:00,12,NEC,Heerenveen,1,1,2,['53'],['72'],2.56,3.42,2.66,1.77,1.94,1.7,2.05
100,1267240,Netherlands Eredivisie,2021/2022,2021-11-06 16:00:00,12,Willem II,Sparta Rotterdam,0,3,3,[],"['17', '28', '79']",2.07,4.0,3.15,1.56,2.27,1.62,2.15
101,1267241,Netherlands Eredivisie,2021/2022,2021-11-06 17:00:00,12,PEC Zwolle,Cambuur,1,2,3,['79'],"['22', '48']",2.56,3.42,2.66,1.72,2.01,1.6,2.2
102,1267244,Netherlands Eredivisie,2021/2022,2021-11-07 08:15:00,12,Groningen,RKC Waalwijk,1,1,2,['85'],['14'],1.71,3.75,4.0,1.85,2.05,1.75,2.1
103,1267243,Netherlands Eredivisie,2021/2022,2021-11-07 10:30:00,12,Fortuna Sittard,PSV,1,4,5,['76'],"['37', '54', '72', '85']",7.6,5.2,1.29,1.45,2.55,1.8,1.98
104,1267245,Netherlands Eredivisie,2021/2022,2021-11-07 12:45:00,12,Feyenoord,AZ,1,0,1,['90+2'],[],2.01,3.84,3.32,1.55,2.36,1.52,2.5
105,1267242,Netherlands Eredivisie,2021/2022,2021-11-07 12:45:00,12,Vitesse,Utrecht,2,1,3,"['7', '45+2']",['77'],2.67,3.66,2.43,1.62,2.2,1.55,2.45
106,1267239,Netherlands Eredivisie,2021/2022,2021-11-07 16:00:00,12,Ajax,Go Ahead Eagles,0,0,0,[],[],1.04,14.5,36.0,1.19,4.36,2.32,1.58
107,1267246,Netherlands Eredivisie,2021/2022,2021-11-20 12:30:00,13,PSV,Vitesse,2,0,2,"['19', '30']",[],1.5,4.7,5.9,1.57,2.38,1.75,2.0
108,1267248,Netherlands Eredivisie,2021/2022,2021-11-20 14:45:00,13,Sparta Rotterdam,Twente,0,1,1,[],['83'],2.78,3.2,2.66,1.76,2.04,1.75,2.0
109,1267247,Netherlands Eredivisie,2021/2022,2021-11-20 16:00:00,13,AZ,NEC,1,1,2,['90+3'],['9'],1.34,5.2,9.0,1.57,2.25,1.91,1.91
