Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
86,1191487,Australia Brisbane Premier League,2021,2021-07-18 04:00:00,17,Mt Gravatt,The Gap,2,2,4,"['38', '57']","['34', '82']",1.33,5.25,6.0,1.25,3.4,1.42,2.55
87,1191488,Australia Brisbane Premier League,2021,2021-07-18 05:00:00,17,The Lakes,Western Spirit,1,5,6,['10'],"['16', '27', '71', '82', '9001']",1.33,5.8,6.1,1.17,4.42,1.26,3.3
88,1191400,Australia Brisbane Premier League,2021,2021-07-23 07:30:00,3,Brisbane Knights,Acacia Ridge,0,5,5,[],"['1', '3', '28', '60', '76']",2.15,4.1,2.5,1.27,3.41,1.28,3.15
89,1191465,Australia Brisbane Premier League,2021,2021-07-24 05:00:00,14,Bayside United,Albany Creek,2,3,5,"['43', '50']","['15', '89', '9004']",5.0,4.95,1.39,1.27,3.41,1.39,2.65
90,1191419,Australia Brisbane Premier League,2021,2021-07-24 05:00:00,6,The Gap,Mt Gravatt,2,1,3,"['4502', '86']",['30'],3.37,4.86,1.81,1.31,3.15,1.39,2.65
91,1191405,Australia Brisbane Premier League,2021,2021-07-24 05:00:00,4,Western Spirit,Centenary Stormers,0,0,0,[],[],1.9,4.1,2.94,1.3,3.21,1.3,3.38
92,1191474,Australia Brisbane Premier League,2021,2021-07-24 06:10:00,15,The Lakes,Toowong,5,2,7,"['35', '36', '61', '79', '83']","['10', '72']",2.13,4.17,2.92,1.27,3.41,1.33,3.18
93,1191477,Australia Brisbane Premier League,2021,2021-07-27 07:30:00,16,The Gap,Centenary Stormers,0,0,0,[],[],1.96,3.88,2.84,1.29,3.27,1.28,3.15
94,1191472,Australia Brisbane Premier League,2021,2021-07-27 07:30:00,15,Mt Gravatt,Univ. Queensland,2,1,3,"['25', '39']",['23'],1.72,4.15,3.36,1.3,3.21,1.31,3.0
95,1191435,Australia Brisbane Premier League,2021,2021-07-27 07:30:00,9,Brisbane Knights,Toowong,0,2,2,[],"['5', '45']",3.68,4.4,1.61,1.25,3.56,1.25,3.35
96,1191489,Australia Brisbane Premier League,2021,2021-07-30 07:30:00,18,Centenary Stormers,Mt Gravatt,2,1,3,"['44', '61']",['69'],3.24,4.14,1.88,1.25,3.56,1.27,3.2
97,1191513,Australia Brisbane Premier League,2021,2021-08-27 07:30:00,22,Mt Gravatt,Acacia Ridge,3,1,4,"['55', '61', '71']",['10'],2.05,4.0,2.88,1.28,3.34,1.28,3.2
98,1191515,Australia Brisbane Premier League,2021,2021-08-28 04:00:00,22,The Gap,St George Willawong,0,3,3,[],"['38', '50', '69']",6.5,5.75,1.29,1.29,3.1,1.57,2.15
99,1191514,Australia Brisbane Premier League,2021,2021-08-28 05:00:00,22,Western Spirit,Toowong,2,2,4,"['38', '79']","['67', '75']",3.3,4.0,1.74,1.33,2.9,1.37,2.7
100,1191516,Australia Brisbane Premier League,2021,2021-08-28 06:00:00,22,Centenary Stormers,Bayside United,1,2,3,['64'],"['11', '20']",7.63,6.11,1.21,1.22,3.83,1.54,2.2
101,1191517,Australia Brisbane Premier League,2021,2021-08-28 06:00:00,22,The Lakes,Albany Creek,2,2,4,"['42', '68']","['14', '90']",7.35,5.84,1.23,1.24,3.64,1.39,2.6
102,1191518,Australia Brisbane Premier League,2021,2021-08-29 04:00:00,22,Univ. Queensland,Brisbane Knights,3,1,4,"['33', '41', '86']",['54'],2.15,3.6,2.65,1.33,2.9,1.32,2.95
103,1191473,Australia Brisbane Premier League,2021,2021-08-31 07:30:00,15,Acacia Ridge,Bayside United,3,2,5,"['43', '63', '75']","['38', '86']",4.65,4.65,1.45,1.29,3.1,1.42,2.55
104,1191490,Australia Brisbane Premier League,2021,2021-09-04 04:00:00,18,St George Willawong,Brisbane Knights,4,0,4,"['15', '69', '87', '9005']",[],1.21,6.25,9.0,1.26,3.35,1.62,2.1
