Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
65,1323117,Saudi Arabia Professional League,2021/2022,2021-10-22 12:20:00,9,Dhamk,Al Hazm,1,0,1,['90+12'],[],2.15,3.5,2.85,1.62,2.23,1.67,2.15
66,1323118,Saudi Arabia Professional League,2021/2022,2021-10-22 14:00:00,9,Al Ittihad,Al Shabab,0,2,2,[],"['22', '68']",2.3,3.25,2.8,1.79,1.96,1.67,2.15
67,1323119,Saudi Arabia Professional League,2021/2022,2021-10-23 12:20:00,9,Abha,Al Fateh,3,1,4,"['3', '7', '75']",['42'],2.71,3.24,2.47,1.98,1.9,1.67,2.14
68,1323120,Saudi Arabia Professional League,2021/2022,2021-10-23 14:00:00,9,Al Hilal,Al Raed,3,2,5,"['53', '61', '90+5']","['86', '88']",1.29,5.55,8.3,1.53,2.38,1.83,1.93
69,1323121,Saudi Arabia Professional League,2021/2022,2021-10-24 12:00:00,9,Al Nassr,Al Ittifaq,0,1,1,[],['75'],1.49,4.24,5.9,1.57,2.25,1.8,1.96
70,1323122,Saudi Arabia Professional League,2021/2022,2021-10-28 12:05:00,10,Al Hazm,Al Ittihad,0,1,1,[],['59'],4.5,3.95,1.65,1.6,2.2,1.62,2.23
71,1323123,Saudi Arabia Professional League,2021/2022,2021-10-28 13:50:00,10,Al Shabab,Al Ta'ee,3,0,3,"['3', '23', '62']",[],1.29,5.3,8.5,1.53,2.35,1.71,2.08
72,1323125,Saudi Arabia Professional League,2021/2022,2021-10-29 12:05:00,10,Al Raed,Al Batin,1,0,1,['90+3'],[],1.93,3.6,3.2,1.61,2.2,1.56,2.27
73,1323126,Saudi Arabia Professional League,2021/2022,2021-10-29 13:50:00,10,Al Ahli,Al Hilal,1,1,2,['71'],['10'],3.65,3.8,1.75,1.6,2.3,1.6,2.2
74,1323127,Saudi Arabia Professional League,2021/2022,2021-10-30 11:40:00,10,Al Ittifaq,Dhamk,0,1,1,[],['68'],2.33,3.54,2.7,1.58,2.3,1.55,2.3
75,1323128,Saudi Arabia Professional League,2021/2022,2021-10-30 12:05:00,10,Al Taawon,Abha,2,0,2,"['10', '90+4']",[],2.02,3.6,3.06,1.68,2.1,1.62,2.24
