Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
79,1216687,China Chinese Super League,2021,2021-08-02 09:00:00,11,Shenzhen,Guangzhou R&F,0,1,1,[],['80'],2.1,3.4,3.3,1.65,2.2,1.56,2.4
80,1216688,China Chinese Super League,2021,2021-08-02 09:00:00,11,Qingdao Huanghai,Shandong Luneng,0,5,5,[],"['21', '27', '30', '64', '70']",18.0,6.5,1.17,1.71,2.1,2.95,1.38
81,1216692,China Chinese Super League,2021,2021-08-03 05:30:00,11,Shanghai Shenhua,Hebei CFFC,0,0,0,[],[],1.85,3.5,3.5,1.95,1.75,2.1,1.71
82,1216689,China Chinese Super League,2021,2021-08-03 07:30:00,11,Changchun Yatai,Shanghai SIPG,2,1,3,"['80', '86']",['54'],3.8,3.9,1.83,1.75,1.95,1.77,2.0
83,1216690,China Chinese Super League,2021,2021-08-03 09:30:00,11,Tianjin Teda,Dalian Yifang,1,3,4,['90+2'],"['7', '63', '68']",2.7,2.85,2.75,2.55,1.5,2.25,1.62
84,1216691,China Chinese Super League,2021,2021-08-03 09:30:00,11,Beijing Guoan,Wuhan Zall,2,1,3,"['15', '20']",['67'],1.8,3.35,4.4,2.05,1.74,2.0,1.8
85,1216694,China Chinese Super League,2021,2021-08-05 07:00:00,12,Shandong Luneng,Shenzhen,4,2,6,"['4', '19', '29', '33']","['31', '44']",2.23,3.45,3.33,1.91,1.8,1.83,1.91
86,1216693,China Chinese Super League,2021,2021-08-05 07:00:00,12,Shijiazhuang Ever Bright,Guangzhou R&F,0,2,2,[],"['35', '80']",3.1,3.5,2.25,1.8,2.0,1.63,2.2
87,1216695,China Chinese Super League,2021,2021-08-05 09:00:00,12,Chongqing Dangdai Lifan,Qingdao Huanghai,1,0,1,['79'],[],1.91,3.3,3.85,2.05,1.74,1.87,1.91
88,1216696,China Chinese Super League,2021,2021-08-05 09:00:00,12,Guangzhou Evergrande,Henan Jianye,2,0,2,"['55', '73']",[],1.33,4.75,9.0,1.7,2.1,2.05,1.72
89,1216699,China Chinese Super League,2021,2021-08-06 05:30:00,12,Wuhan Zall,Tianjin Teda,1,1,2,['15'],['45+3'],1.67,3.25,6.0,2.3,1.61,2.2,1.65
90,1216700,China Chinese Super League,2021,2021-08-06 07:30:00,12,Shanghai Shenhua,Changchun Yatai,1,2,3,['7'],"['79', '86']",2.1,3.4,3.05,1.85,1.85,1.8,2.0
91,1216697,China Chinese Super League,2021,2021-08-06 09:30:00,12,Hebei CFFC,Beijing Guoan,0,0,0,[],[],3.9,3.3,1.91,2.0,1.77,1.87,1.91
92,1216698,China Chinese Super League,2021,2021-08-06 09:30:00,12,Dalian Yifang,Shanghai SIPG,0,5,5,[],"['10', '45+1', '56', '86', '87']",12.0,4.55,1.3,1.95,1.83,2.55,1.49
